mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
7	7	103/4	103/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	102
7	7	26	26	0.25		1/2	1/2	4/4	1	1	1/16	1/16	1		5	71	B4	4	103
7	7	105/4	105/4	0.25		9/16	9/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	104
7	7	53/2	53/2	0.25		5/8	5/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	105
7	7	107/4	107/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	106
7	7	27	27	0.25		3/4	3/4	4/4	1	1	1/16	1/16	1		4	76	E5	5	107
7	7	109/4	109/4	0.25		13/16	13/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	108
7	7	55/2	55/2	0.25		7/8	7/8	4/4	1	1	1/16	1/16	1		5	83	B5	5	109
7	7	111/4	111/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	110
8	8	28	28	0.25		0	0	4/4	1	1	1/16	1/16	1		0	72	C5	5	111
8	8	113/4	113/4	0.25		1/16	1/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	112
8	8	57/2	57/2	0.25		1/8	1/8	4/4	1	1	1/16	1/16	1		0	72	C5	5	113
8	8	115/4	115/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	114
8	8	29	29	0.25		1/4	1/4	4/4	1	1	1/16	1/16	1		-1	77	F5	5	115
8	8	117/4	117/4	0.25		5/16	5/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	116
8	8	59/2	59/2	0.25		3/8	3/8	4/4	1	1	1/16	1/16	1		0	84	C6	6	117
8	8	119/4	119/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	118
8	8	30	30	0.25		1/2	1/2	4/4	1	1	1/16	1/16	1		2	74	D5	5	119
8	8	121/4	121/4	0.25		9/16	9/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	120
8	8	61/2	61/2	0.25		5/8	5/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	121
8	8	123/4	123/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	122
8	8	31	31	0.25		3/4	3/4	4/4	1	1	1/16	1/16	1		1	79	G5	5	123
8	8	125/4	125/4	0.25		13/16	13/16	4/4	1	1	1/16	1/16	1		5	83	B5	5	124
8	8	63/2	63/2	0.25		7/8	7/8	4/4	1	1	1/16	1/16	1		2	86	D6	6	125
8	8	127/4	127/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	126
9	9	32	32	0.25		0	0	4/4	1	1	1/16	1/16	1		4	76	E5	5	127
9	9	129/4	129/4	0.25		1/16	1/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	128
9	9	65/2	65/2	0.25		1/8	1/8	4/4	1	1	1/16	1/16	1		0	84	C6	6	129
9	9	131/4	131/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		5	83	B5	5	130
9	9	33	33	0.25		1/4	1/4	4/4	1	1	1/16	1/16	1		0	84	C6	6	131
9	9	133/4	133/4	0.25		5/16	5/16	4/4	1	1	1/16	1/16	1		4	88	E6	6	132
9	9	67/2	67/2	0.25		3/8	3/8	4/4	1	1	1/16	1/16	1		0	84	C6	6	133
9	9	135/4	135/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	134
9	9	34	34	0.25		1/2	1/2	4/4	1	1	1/16	1/16	1		0	72	C5	5	135
9	9	137/4	137/4	0.25		9/16	9/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	136
9	9	69/2	69/2	0.25		5/8	5/8	4/4	1	1	1/16	1/16	1		0	84	C6	6	137
9	9	139/4	139/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		5	83	B5	5	138
9	9	35	35	0.25		3/4	3/4	4/4	1	1	1/16	1/16	1		0	84	C6	6	139
9	9	141/4	141/4	0.25		13/16	13/16	4/4	1	1	1/16	1/16	1		4	88	E6	6	140
9	9	71/2	71/2	0.25		7/8	7/8	4/4	1	1	1/16	1/16	1		0	84	C6	6	141
9	9	143/4	143/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	142
10	10	36	36	0.25		0	0	4/4	1	1	1/16	1/16	1		0	72	C5	5	143
10	10	145/4	145/4	0.25		1/16	1/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	144
10	10	73/2	73/2	0.25		1/8	1/8	4/4	1	1	1/16	1/16	1		-2	82	Bb5	5	145
10	10	147/4	147/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	146
10	10	37	37	0.25		1/4	1/4	4/4	1	1	1/16	1/16	1		-2	82	Bb5	5	147
10	10	149/4	149/4	0.25		5/16	5/16	4/4	1	1	1/16	1/16	1		4	88	E6	6	148
10	10	75/2	75/2	0.25		3/8	3/8	4/4	1	1	1/16	1/16	1		-2	82	Bb5	5	149
10	10	151/4	151/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	150
10	10	38	38	0.25		1/2	1/2	4/4	1	1	1/16	1/16	1		0	72	C5	5	151
10	10	153/4	153/4	0.25		9/16	9/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	152
10	10	77/2	77/2	0.25		5/8	5/8	4/4	1	1	1/16	1/16	1		-2	82	Bb5	5	153
10	10	155/4	155/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	154
10	10	39	39	0.25		3/4	3/4	4/4	1	1	1/16	1/16	1		-2	82	Bb5	5	155
10	10	157/4	157/4	0.25		13/16	13/16	4/4	1	1	1/16	1/16	1		4	88	E6	6	156
10	10	79/2	79/2	0.25		7/8	7/8	4/4	1	1	1/16	1/16	1		-2	82	Bb5	5	157
10	10	159/4	159/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	158
11	11	40	40	0.25		0	0	4/4	1	1	1/16	1/16	1		7	73	C#5	5	159
11	11	161/4	161/4	0.25		1/16	1/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	160
11	11	81/2	81/2	0.25		1/8	1/8	4/4	1	1	1/16	1/16	1		-2	82	Bb5	5	161
11	11	163/4	163/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	162
11	11	41	41	0.25		1/4	1/4	4/4	1	1	1/16	1/16	1		-2	82	Bb5	5	163
11	11	165/4	165/4	0.25		5/16	5/16	4/4	1	1	1/16	1/16	1		4	88	E6	6	164
11	11	83/2	83/2	0.25		3/8	3/8	4/4	1	1	1/16	1/16	1		-2	82	Bb5	5	165
11	11	167/4	167/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	166
11	11	42	42	0.25		1/2	1/2	4/4	1	1	1/16	1/16	1		7	73	C#5	5	167
11	11	169/4	169/4	0.25		9/16	9/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	168
11	11	85/2	85/2	0.25		5/8	5/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	169
11	11	171/4	171/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	170
11	11	43	43	0.25		3/4	3/4	4/4	1	1	1/16	1/16	1		3	69	A4	4	171
11	11	173/4	173/4	0.25		13/16	13/16	4/4	1	1	1/16	1/16	1		1	67	G4	4	172
11	11	87/2	87/2	0.25		7/8	7/8	4/4	1	1	1/16	1/16	1		-1	65	F4	4	173
11	11	175/4	175/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	174
12	12	44	44	0.25		0	0	4/4	1	1	1/16	1/16	1		2	62	D4	4	175
12	12	177/4	177/4	0.25		1/16	1/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	176
12	12	89/2	89/2	0.25		1/8	1/8	4/4	1	1	1/16	1/16	1		-1	77	F5	5	177
12	12	179/4	179/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	178
12	12	45	45	0.25		1/4	1/4	4/4	1	1	1/16	1/16	1		-1	77	F5	5	179
12	12	181/4	181/4	0.25		5/16	5/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	180
12	12	91/2	91/2	0.25		3/8	3/8	4/4	1	1	1/16	1/16	1		-1	77	F5	5	181
12	12	183/4	183/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	182
12	12	46	46	0.25		1/2	1/2	4/4	1	1	1/16	1/16	1		5	71	B4	4	183
12	12	185/4	185/4	0.25		9/16	9/16	4/4	1	1	1/16	1/16	1		8	68	G#4	4	184
12	12	93/2	93/2	0.25		5/8	5/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	185
12	12	187/4	187/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	186
12	12	47	47	0.25		3/4	3/4	4/4	1	1	1/16	1/16	1		4	76	E5	5	187
12	12	189/4	189/4	0.25		13/16	13/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	188
12	12	95/2	95/2	0.25		7/8	7/8	4/4	1	1	1/16	1/16	1		0	72	C5	5	189
12	12	191/4	191/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	190
13	13	48	48	0.25		0	0	4/4	1	1	1/16	1/16	1		0	72	C5	5	191
13	13	193/4	193/4	0.25		1/16	1/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	192
13	13	97/2	97/2	0.25		1/8	1/8	4/4	1	1	1/16	1/16	1		3	81	A5	5	193
13	13	195/4	195/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		8	80	G#5	5	194
13	13	49	49	0.25		1/4	1/4	4/4	1	1	1/16	1/16	1		3	81	A5	5	195
13	13	197/4	197/4	0.25		5/16	5/16	4/4	1	1	1/16	1/16	1		0	84	C6	6	196
13	13	99/2	99/2	0.25		3/8	3/8	4/4	1	1	1/16	1/16	1		3	81	A5	5	197
13	13	199/4	199/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	198
13	13	50	50	0.25		1/2	1/2	4/4	1	1	1/16	1/16	1		9	75	D#5	5	199
13	13	201/4	201/4	0.25		9/16	9/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	200
13	13	101/2	101/2	0.25		5/8	5/8	4/4	1	1	1/16	1/16	1		9	75	D#5	5	201
13	13	203/4	203/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	202
13	13	51	51	0.25		3/4	3/4	4/4	1	1	1/16	1/16	1		5	83	B5	5	203
13	13	205/4	205/4	0.25		13/16	13/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	204
13	13	103/2	103/2	0.25		7/8	7/8	4/4	1	1	1/16	1/16	1		1	79	G5	5	205
13	13	207/4	207/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	206
14	14	52	52	0.25		0	0	4/4	1	1	1/16	1/16	1		1	79	G5	5	207
14	14	209/4	209/4	0.25		1/16	1/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	208
14	14	105/2	105/2	0.25		1/8	1/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	209
14	14	211/4	211/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	210
14	14	53	53	0.25		1/4	1/4	4/4	1	1	1/16	1/16	1		3	69	A4	4	211
14	14	213/4	213/4	0.25		5/16	5/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	212
14	14	107/2	107/2	0.25		3/8	3/8	4/4	1	1	1/16	1/16	1		1	79	G5	5	213
14	14	215/4	215/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		0	84	C6	6	214
14	14	54	54	0.25		1/2	1/2	4/4	1	1	1/16	1/16	1		6	78	F#5	5	215
14	14	217/4	217/4	0.25		9/16	9/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	216
14	14	109/2	109/2	0.25		5/8	5/8	4/4	1	1	1/16	1/16	1		2	74	D5	5	217
14	14	219/4	219/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	218
14	14	55	55	0.25		3/4	3/4	4/4	1	1	1/16	1/16	1		1	67	G4	4	219
14	14	221/4	221/4	0.25		13/16	13/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	220
14	14	111/2	111/2	0.25		7/8	7/8	4/4	1	1	1/16	1/16	1		6	78	F#5	5	221
14	14	223/4	223/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		5	83	B5	5	222
15	15	56	56	0.25		0	0	4/4	1	1	1/16	1/16	1		4	76	E5	5	223
15	15	225/4	225/4	0.25		1/16	1/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	224
15	15	113/2	113/2	0.25		1/8	1/8	4/4	1	1	1/16	1/16	1		0	72	C5	5	225
15	15	227/4	227/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	226
15	15	57	57	0.25		1/4	1/4	4/4	1	1	1/16	1/16	1		6	66	F#4	4	227
15	15	229/4	229/4	0.25		5/16	5/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	228
15	15	115/2	115/2	0.25		3/8	3/8	4/4	1	1	1/16	1/16	1		6	78	F#5	5	229
15	15	231/4	231/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	230
15	15	58	58	0.25		1/2	1/2	4/4	1	1	1/16	1/16	1		9	75	D#5	5	231
15	15	233/4	233/4	0.25		9/16	9/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	232
15	15	117/2	117/2	0.25		5/8	5/8	4/4	1	1	1/16	1/16	1		0	72	C5	5	233
15	15	235/4	235/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	234
15	15	59	59	0.25		3/4	3/4	4/4	1	1	1/16	1/16	1		9	63	D#4	4	235
15	15	237/4	237/4	0.25		13/16	13/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	236
15	15	119/2	119/2	0.25		7/8	7/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	237
15	15	239/4	239/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	238
16	16	60	60	0.25		0	0	4/4	1	1	1/16	1/16	1		1	67	G4	4	239
16	16	241/4	241/4	0.25		1/16	1/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	240
16	16	121/2	121/2	0.25		1/8	1/8	4/4	1	1	1/16	1/16	1		-1	77	F5	5	241
16	16	243/4	243/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	242
16	16	61	61	0.25		1/4	1/4	4/4	1	1	1/16	1/16	1		8	68	G#4	4	243
16	16	245/4	245/4	0.25		5/16	5/16	4/4	1	1	1/16	1/16	1		-1	77	F5	5	244
16	16	123/2	123/2	0.25		3/8	3/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	245
16	16	247/4	247/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	246
16	16	62	62	0.25		1/2	1/2	4/4	1	1	1/16	1/16	1		3	69	A4	4	247
16	16	249/4	249/4	0.25		9/16	9/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	248
16	16	125/2	125/2	0.25		5/8	5/8	4/4	1	1	1/16	1/16	1		1	79	G5	5	249
16	16	251/4	251/4	0.25		11/16	11/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	250
16	16	63	63	0.25		3/4	3/4	4/4	1	1	1/16	1/16	1		10	70	A#4	4	251
16	16	253/4	253/4	0.25		13/16	13/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	252
16	16	127/2	127/2	0.25		7/8	7/8	4/4	1	1	1/16	1/16	1		6	78	F#5	5	253
16	16	255/4	255/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	254
17	17	64	64	0.25		0	0	4/4	1	1	1/16	1/16	1		9	75	D#5	5	255
17	17	257/4	257/4	0.25		1/16	1/16	4/4	1	1	1/16	1/16	1		5	83	B5	5	256
17	17	129/2	129/2	0.25		1/8	1/8	4/4	1	1	1/16	1/16	1		8	80	G#5	5	257
17	17	259/4	259/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	258
17	17	65	65	0.25		1/4	1/4	4/4	1	1	1/16	1/16	1		7	73	C#5	5	259
17	17	261/4	261/4	0.25		5/16	5/16	4/4	1	1	1/16	1/16	1		3	81	A5	5	260
17	17	131/2	131/2	0.25		3/8	3/8	4/4	1	1	1/16	1/16	1		6	78	F#5	5	261
17	17	263/4	263/4	0.25		7/16	7/16	4/4	1	1	1/16	1/16	1		0	72	C5	5	262
17	17	66	66	0.25		1/2	1/2	4/4	1	1	1/16	1/16	1		5	71	B4	4	263
17	17	265/4	265/4	0.25		9/16	9/16	4/4	1	1	1/16	1/16	1		1	79	G5	5	264
