mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
5	4	129/8	0.125		31/32	31/32	4/4	1	1	1/32	1/32	1		4	76	E5	5	69
6	5	65/4	0.125		0	0	4/4	1	1	1/32	1/32	1		2	74	D5	5	83
6	5	131/8	0.375		1/32	1/32	4/4	1	1	3/32	1/16	3/2		7	73	C#5	5	84
6	5	67/4	0.125		1/8	1/8	4/4	1	1	1/32	1/32	1		5	71	B4	4	85
6	5	135/8	0.375		5/32	5/32	4/4	1	1	3/32	1/16	3/2		3	69	A4	4	86
6	5	69/4	0.375		1/4	1/4	4/4	1	1	3/32	1/16	3/2		3	81	A5	5	87
6	5	141/8	0.125		11/32	11/32	4/4	1	1	1/32	1/32	1		1	67	G4	4	88
6	5	71/4	0.375		3/8	3/8	4/4	1	1	3/32	1/16	3/2		6	66	F#4	4	89
6	5	145/8	0.0625		15/32	15/32	4/4	1	1	1/64	1/64	1		1	67	G4	4	90
6	5	291/16	0.0625		31/64	31/64	4/4	1	1	1/64	1/64	1		4	64	E4	4	91
6	5	73/4	0.375		1/2	1/2	4/4	1	2	3/32	1/16	3/2		9	63	D#4	4	101
6	5	73/4	0.375		1/2	1/2	4/4	1	3	3/32	1/16	3/2		5	71	B4	4	102
6	5	73/4	0.5		1/2	1/2	4/4	1	1	1/8	1/8	1	1	3	81	A5	5	92
6	5	75/4	0.125		5/8	5/8	4/4	1	1	1/32	1/32	1	-1	3	81	A5	5	93
6	5	151/8	0.125		21/32	21/32	4/4	1	1	1/32	1/32	1		3	81	A5	5	94
6	5	19	0.125		11/16	11/16	4/4	1	1	1/32	1/32	1		1	79	G5	5	95
6	5	153/8	0.125		23/32	23/32	4/4	1	1	1/32	1/32	1		6	78	F#5	5	96
6	5	77/4	0.375		3/4	3/4	4/4	1	1	3/32	1/16	3/2		5	83	B5	5	97
6	5	157/8	0.125		27/32	27/32	4/4	1	1	1/32	1/32	1		3	81	A5	5	98
6	5	79/4	0.375		7/8	7/8	4/4	1	1	3/32	1/16	3/2		1	79	G5	5	99
6	5	161/8	0.125		31/32	31/32	4/4	1	1	1/32	1/32	1		6	78	F#5	5	100
7	6	81/4	0.375		0	0	4/4	1	1	3/32	1/16	3/2		1	79	G5	5	103
7	6	165/8	0.125		3/32	3/32	4/4	1	1	1/32	1/32	1		4	76	E5	5	104
7	6	83/4	0.375		1/8	1/8	4/4	1	1	3/32	1/16	3/2		5	71	B4	4	105
7	6	169/8	0.125		7/32	7/32	4/4	1	1	1/32	1/32	1		1	67	G4	4	106
7	6	85/4	0.375		1/4	1/4	4/4	1	1	3/32	1/16	3/2		4	64	E4	4	107
7	6	173/8	0.125		11/32	11/32	4/4	1	1	1/32	1/32	1		2	74	D5	5	108
7	6	87/4	0.375		3/8	3/8	4/4	1	1	3/32	1/16	3/2		7	73	C#5	5	109
7	6	177/8	0.125		15/32	15/32	4/4	1	1	1/32	1/32	1		5	71	B4	4	110
7	6	89/4	0.375		1/2	1/2	4/4	1	1	3/32	1/16	3/2		10	70	A#4	4	111
7	6	181/8	0.125		19/32	19/32	4/4	1	1	1/32	1/32	1		1	79	G5	5	112
7	6	91/4	0.375		5/8	5/8	4/4	1	1	3/32	1/16	3/2		6	78	F#5	5	113
7	6	185/8	0.125		23/32	23/32	4/4	1	1	1/32	1/32	1		4	64	E4	4	114
7	6	93/4	0.375		3/4	3/4	4/4	1	1	3/32	1/16	3/2		2	62	D4	4	115
7	6	189/8	0.125		27/32	27/32	4/4	1	1	1/32	1/32	1		6	66	F#4	4	116
7	6	95/4	0.125		7/8	7/8	4/4	1	1	1/32	1/32	1		5	71	B4	4	117
7	6	191/8	0.125		29/32	29/32	4/4	1	1	1/32	1/32	1		2	74	D5	5	118
7	6	24	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	119
8	7	97/4	0.375		0	0	4/4	1	1	3/32	1/16	3/2		8	68	G#4	4	120
8	7	197/8	0.125		3/32	3/32	4/4	1	1	1/32	1/32	1		5	71	B4	4	121
8	7	99/4	0.375		1/8	1/8	4/4	1	1	3/32	1/16	3/2		4	76	E5	5	122
8	7	201/8	0.125		7/32	7/32	4/4	1	1	1/32	1/32	1		2	62	D4	4	123
8	7	101/4	0.16666666666666666		1/4	1/4	4/4	1	1	1/24	1/16	2/3		7	61	C#4	4	124
8	7	305/12	0.16666666666666666		7/24	7/24	4/4	1	1	1/24	1/16	2/3		2	62	D4	4	125
8	7	307/12	0.16666666666666666		1/3	1/3	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	126
8	7	103/4	0.16666666666666666		3/8	3/8	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	127
8	7	311/12	0.16666666666666666		5/12	5/12	4/4	1	1	1/24	1/16	2/3		1	67	G4	4	128
8	7	313/12	0.16666666666666666		11/24	11/24	4/4	1	1	1/24	1/16	2/3		5	59	B3	3	129
8	7	105/4	0.375		1/2	1/2	4/4	1	4	3/32	1/16	3/2		10	58	A#3	3	142
8	7	105/4	0.375		1/2	1/2	4/4	1	3	3/32	1/16	3/2		6	66	F#4	4	141
8	7	105/4	0.375		1/2	1/2	4/4	1	2	3/32	1/16	3/2		7	73	C#5	5	139
8	7	105/4	0.375		1/2	1/2	4/4	1	1	3/32	1/16	3/2		4	76	E5	5	130
8	7	213/8	0.0625		19/32	19/32	4/4	1	1	1/64	1/64	1		6	78	F#5	5	131
8	7	427/16	0.0625		39/64	39/64	4/4	1	1	1/64	1/64	1		1	79	G5	5	132
8	7	107/4	0.375		5/8	5/8	4/4	1	1	3/32	1/16	3/2		6	78	F#5	5	133
8	7	217/8	0.125		23/32	23/32	4/4	1	1	1/32	1/32	1		4	76	E5	5	134
8	7	109/4	0.5		3/4	3/4	4/4	1	4	1/8	1/8	1		5	59	B3	3	143
8	7	109/4	0.5		3/4	3/4	4/4	1	2	1/8	1/8	1		6	66	F#4	4	140
8	7	109/4	0.5		3/4	3/4	4/4	1	1	1/8	1/8	1		4	76	E5	5	135
8	7	111/4	0.125		7/8	7/8	4/4	1	1	1/32	1/32	1		2	74	D5	5	136
8	7	223/8	0.125		29/32	29/32	4/4	1	1	1/32	1/32	1		7	73	C#5	5	137
8	7	28	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		2	74	D5	5	138
9	8	113/4	0.75		0	0	4/4	1	2	3/16	1/8	3/2		6	66	F#4	4	163
9	8	113/4	0.75		0	0	4/4	1	1	3/16	1/8	3/2		7	73	C#5	5	144
9	8	29	0.125		3/16	3/16	4/4	1	1	1/32	1/32	1		6	66	F#4	4	145
9	8	233/8	0.125		7/32	7/32	4/4	1	1	1/32	1/32	1		8	68	G#4	4	146
9	8	117/4	0.16666666666666666		1/4	1/4	4/4	1	1	1/24	1/16	2/3		10	70	A#4	4	147
9	8	353/12	0.16666666666666666		7/24	7/24	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	148
9	8	355/12	0.16666666666666666		1/3	1/3	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	149
9	8	119/4	0.16666666666666666		3/8	3/8	4/4	1	1	1/24	1/16	2/3		2	74	D5	5	150
9	8	359/12	0.16666666666666666		5/12	5/12	4/4	1	1	1/24	1/16	2/3		4	76	E5	5	151
9	8	361/12	0.16666666666666666		11/24	11/24	4/4	1	1	1/24	1/16	2/3		6	78	F#5	5	152
9	8	121/4	0.16666666666666666		1/2	1/2	4/4	1	1	1/24	1/16	2/3		1	79	G5	5	153
9	8	365/12	0.16666666666666666		13/24	13/24	4/4	1	1	1/24	1/16	2/3		6	78	F#5	5	154
9	8	367/12	0.16666666666666666		7/12	7/12	4/4	1	1	1/24	1/16	2/3		4	76	E5	5	155
9	8	123/4	0.16666666666666666		5/8	5/8	4/4	1	1	1/24	1/16	2/3		10	82	A#5	5	156
9	8	371/12	0.16666666666666666		2/3	2/3	4/4	1	1	1/24	1/16	2/3		5	83	B5	5	157
9	8	373/12	0.16666666666666666		17/24	17/24	4/4	1	1	1/24	1/16	2/3		7	85	C#6	6	158
9	8	125/4	0.375		3/4	3/4	4/4	1	1	3/32	1/16	3/2		6	78	F#5	5	159
9	8	253/8	0.125		27/32	27/32	4/4	1	1	1/32	1/32	1		5	71	B4	4	160
9	8	127/4	0.375		7/8	7/8	4/4	1	1	3/32	1/16	3/2		10	70	A#4	4	161
9	8	257/8	0.125		31/32	31/32	4/4	1	1	1/32	1/32	1		4	76	E5	5	162
10	9	129/4	0.16666666666666666		0	0	4/4	1	1	1/24	1/16	2/3		5	59	B3	3	164
10	9	389/12	0.16666666666666666		1/24	1/24	4/4	1	1	1/24	1/16	2/3		4	64	E4	4	165
10	9	391/12	0.16666666666666666		1/12	1/12	4/4	1	1	1/24	1/16	2/3		1	67	G4	4	166
10	9	131/4	0.16666666666666666		1/8	1/8	4/4	1	1	1/24	1/16	2/3		10	70	A#4	4	167
10	9	395/12	0.16666666666666666		1/6	1/6	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	168
10	9	397/12	0.16666666666666666		5/24	5/24	4/4	1	1	1/24	1/16	2/3		4	76	E5	5	169
10	9	133/4	0.16666666666666666		1/4	1/4	4/4	1	1	1/24	1/16	2/3		2	74	D5	5	170
10	9	401/12	0.16666666666666666		7/24	7/24	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	171
10	9	403/12	0.16666666666666666		1/3	1/3	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	172
10	9	135/4	0.375		3/8	3/8	4/4	1	1	3/32	1/16	3/2		8	80	G#5	5	173
10	9	273/8	0.125		15/32	15/32	4/4	1	1	1/32	1/32	1		8	80	G#5	5	174
10	9	137/4	0.75		1/2	1/2	4/4	1	3	3/16	1/8	3/2		11	65	E#4	4	184
10	9	137/4	0.75		1/2	1/2	4/4	1	2	3/16	1/8	3/2		7	73	C#5	5	182
10	9	137/4	0.75		1/2	1/2	4/4	1	1	3/16	1/8	3/2		8	80	G#5	5	175
10	9	35	0.125		11/16	11/16	4/4	1	1	1/32	1/32	1		3	81	A5	5	176
10	9	281/8	0.125		23/32	23/32	4/4	1	1	1/32	1/32	1		5	83	B5	5	177
10	9	141/4	0.375		3/4	3/4	4/4	1	1	3/32	1/16	3/2		5	83	B5	5	178
10	9	285/8	0.125		27/32	27/32	4/4	1	1	1/32	1/32	1		8	80	G#5	5	179
10	9	143/4	0.375		7/8	7/8	4/4	1	3	3/32	1/16	3/2		6	66	F#4	4	185
10	9	143/4	0.375		7/8	7/8	4/4	1	2	3/32	1/16	3/2		7	73	C#5	5	183
10	9	143/4	0.375		7/8	7/8	4/4	1	1	3/32	1/16	3/2		3	81	A5	5	180
10	9	289/8	0.125		31/32	31/32	4/4	1	1	1/32	1/32	1		6	78	F#5	5	181
11	10	145/4	0.375		0	0	4/4	1	4	3/32	1/16	3/2		7	61	C#4	4	207
11	10	145/4	0.375		0	0	4/4	1	3	3/32	1/16	3/2		11	65	E#4	4	206
11	10	145/4	0.375		0	0	4/4	1	2	3/32	1/16	3/2		7	73	C#5	5	205
11	10	145/4	0.375		0	0	4/4	1	1	3/32	1/16	3/2		8	80	G#5	5	186
11	10	293/8	0.0625		3/32	3/32	4/4	1	1	1/64	1/64	1		11	77	E#5	5	187
11	10	587/16	0.0625		7/64	7/64	4/4	1	1	1/64	1/64	1		7	73	C#5	5	188
11	10	147/4	0.375		1/8	1/8	4/4	1	1	3/32	1/16	3/2		7	85	C#6	6	189
11	10	297/8	0.125		7/32	7/32	4/4	1	1	1/32	1/32	1		7	85	C#6	6	190
11	10	149/4	0.375		1/4	1/4	4/4	1	1	3/32	1/16	3/2		7	85	C#6	6	191
11	10	301/8	0.125		11/32	11/32	4/4	1	1	1/32	1/32	1		4	76	E5	5	192
11	10	151/4	0.375		3/8	3/8	4/4	1	1	3/32	1/16	3/2		10	70	A#4	4	193
11	10	305/8	0.125		15/32	15/32	4/4	1	1	1/32	1/32	1		4	76	E5	5	194
11	10	153/4	0.375		1/2	1/2	4/4	1	1	3/32	1/16	3/2		5	59	B3	3	195
11	10	309/8	0.125		19/32	19/32	4/4	1	1	1/32	1/32	1		4	76	E5	5	196
11	10	155/4	0.375		5/8	5/8	4/4	1	1	3/32	1/16	3/2		2	74	D5	5	197
11	10	313/8	0.125		23/32	23/32	4/4	1	1	1/32	1/32	1		6	78	F#5	5	198
11	10	157/4	0.16666666666666666		3/4	3/4	4/4	1	1	1/24	1/16	2/3		5	83	B5	5	199
11	10	473/12	0.16666666666666666		19/24	19/24	4/4	1	1	1/24	1/16	2/3		7	85	C#6	6	200
11	10	475/12	0.16666666666666666		5/6	5/6	4/4	1	1	1/24	1/16	2/3		10	82	A#5	5	201
11	10	159/4	0.16666666666666666		7/8	7/8	4/4	1	1	1/24	1/16	2/3		5	83	B5	5	202
11	10	479/12	0.16666666666666666		11/12	11/12	4/4	1	1	1/24	1/16	2/3		2	86	D6	6	203
11	10	481/12	0.16666666666666666		23/24	23/24	4/4	1	1	1/24	1/16	2/3		7	85	C#6	6	204
12	11	161/4	0.375		0	0	4/4	1	1	3/32	1/16	3/2		2	86	D6	6	208
12	11	325/8	0.125		3/32	3/32	4/4	1	1	1/32	1/32	1		11	77	E#5	5	209
12	11	163/4	0.375		1/8	1/8	4/4	1	1	3/32	1/16	3/2		8	68	G#4	4	210
12	11	329/8	0.125		7/32	7/32	4/4	1	1	1/32	1/32	1		11	77	E#5	5	211
12	11	165/4	0.375		1/4	1/4	4/4	1	1	3/32	1/16	3/2		7	61	C#4	4	212
12	11	333/8	0.125		11/32	11/32	4/4	1	1	1/32	1/32	1		2	86	D6	6	213
12	11	167/4	0.375		3/8	3/8	4/4	1	1	3/32	1/16	3/2		7	85	C#6	6	214
12	11	337/8	0.125		15/32	15/32	4/4	1	1	1/32	1/32	1		5	83	B5	5	215
12	11	169/4	0.5		1/2	1/2	4/4	1	2	1/8	1/8	1		6	66	F#4	4	225
12	11	169/4	0.5		1/2	1/2	4/4	1	2	1/8	1/8	1		7	73	C#5	5	225
12	11	169/4	0.25		1/2	1/2	4/4	1	1	1/16	1/16	1	1	3	81	A5	5	216
12	11	85/2	0.0625		9/16	9/16	4/4	1	1	1/64	1/64	1	-1	3	81	A5	5	217
12	11	681/16	0.0625		37/64	37/64	4/4	1	1	1/64	1/64	1		8	80	G#5	5	218
12	11	341/8	0.0625		19/32	19/32	4/4	1	1	1/64	1/64	1		6	78	F#5	5	219
12	11	683/16	0.0625		39/64	39/64	4/4	1	1	1/64	1/64	1		11	77	E#5	5	220
12	11	171/4	0.375		5/8	5/8	4/4	1	2	3/32	1/16	3/2		3	69	A4	4	226
12	11	171/4	0.375		5/8	5/8	4/4	1	1	3/32	1/16	3/2		6	78	F#5	5	221
12	11	345/8	0.125		23/32	23/32	4/4	1	2	1/32	1/32	1		5	71	B4	4	227
12	11	345/8	0.125		23/32	23/32	4/4	1	1	1/32	1/32	1		5	83	B5	5	222
12	11	173/4	1.0		3/4	3/4	4/4	1	2	1/4	1/4	1		7	73	C#5	5	228
12	11	173/4	0.75		3/4	3/4	4/4	1	1	3/16	1/8	3/2		8	80	G#5	5	223
12	11	44	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		6	78	F#5	5	224
13	12		0.75	1	0	0	4/4	1	2	3/16	1/8	3/2		6	66	F#4	4	246
13	12		0.75	1	0	0	4/4	1	3	3/16	1/8	3/2		7	73	C#5	5	247
13	12		0.75	1	0	0	4/4	1	1	3/16	1/8	3/2		6	78	F#5	5	229
13	12		0.125	1	3/16	3/16	4/4	1	1	1/32	1/32	1		4	76	E5	5	230
13	12		0.125	1	7/32	7/32	4/4	1	1	1/32	1/32	1		2	74	D5	5	231
13	12		0.16666666666666666	1	1/4	1/4	4/4	1	1	1/24	1/16	2/3		4	76	E5	5	232
13	12		0.16666666666666666	1	7/24	7/24	4/4	1	1	1/24	1/16	2/3		2	74	D5	5	233
13	12		0.16666666666666666	1	1/3	1/3	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	234
13	12		0.16666666666666666	1	3/8	3/8	4/4	1	1	1/24	1/16	2/3		2	74	D5	5	235
13	12		0.16666666666666666	1	5/12	5/12	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	236
13	12		0.16666666666666666	1	11/24	11/24	4/4	1	1	1/24	1/16	2/3		11	65	E#4	4	237
13	12		0.16666666666666666	1	1/2	1/2	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	238
13	12		0.16666666666666666	1	13/24	13/24	4/4	1	1	1/24	1/16	2/3		10	70	A#4	4	239
13	12		0.16666666666666666	1	7/12	7/12	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	240
13	12		0.5	1	5/8	5/8	4/4	1	1	1/8	1/8	1	1	6	78	F#5	5	241
13	12		0.375	1	3/4	3/4	4/4	1	1	3/32	1/16	3/2	-1	6	78	F#5	5	242
13	12		0.125	1	27/32	27/32	4/4	1	1	1/32	1/32	1		4	64	E4	4	243
13	12		0.375	1	7/8	7/8	4/4	1	1	3/32	1/16	3/2		2	62	D4	4	244
13	12		0.125	1	31/32	31/32	4/4	1	1	1/32	1/32	1		7	61	C#4	4	245
14	12	177/4	0.75	2	0	0	4/4	1	2	3/16	1/8	3/2		6	66	F#4	4	263
14	12	177/4	0.75	2	0	0	4/4	1	3	3/16	1/8	3/2		7	73	C#5	5	264
14	12	177/4	0.75	2	0	0	4/4	1	1	3/16	1/8	3/2		6	78	F#5	5	248
14	12	45	0.125	2	3/16	3/16	4/4	1	1	1/32	1/32	1		4	76	E5	5	249
14	12	361/8	0.125	2	7/32	7/32	4/4	1	1	1/32	1/32	1		2	74	D5	5	250
14	12	181/4	0.16666666666666666	2	1/4	1/4	4/4	1	1	1/24	1/16	2/3		4	76	E5	5	251
14	12	545/12	0.16666666666666666	2	7/24	7/24	4/4	1	1	1/24	1/16	2/3		2	74	D5	5	252
14	12	547/12	0.16666666666666666	2	1/3	1/3	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	253
14	12	183/4	0.16666666666666666	2	3/8	3/8	4/4	1	1	1/24	1/16	2/3		2	74	D5	5	254
14	12	551/12	0.16666666666666666	2	5/12	5/12	4/4	1	1	1/24	1/16	2/3		5	71	B4	4	255
14	12	553/12	0.16666666666666666	2	11/24	11/24	4/4	1	1	1/24	1/16	2/3		11	65	E#4	4	256
14	12	185/4	0.16666666666666666	2	1/2	1/2	4/4	1	1	1/24	1/16	2/3		6	66	F#4	4	257
14	12	557/12	0.16666666666666666	2	13/24	13/24	4/4	1	1	1/24	1/16	2/3		10	70	A#4	4	258
14	12	559/12	0.16666666666666666	2	7/12	7/12	4/4	1	1	1/24	1/16	2/3		7	73	C#5	5	259
14	12	187/4	0.5	2	5/8	5/8	4/4	1	1	1/8	1/8	1	1	6	78	F#5	5	260
14	12	189/4	0.75	2	3/4	3/4	4/4	1	1	3/16	1/8	3/2	-1	6	78	F#5	5	261
14	12	48	0.25	2	15/16	15/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	262
15	13	193/4	0.75		0	0	4/4	1	2	3/16	1/8	3/2		6	66	F#4	4	285
15	13	193/4	0.375		0	0	4/4	1	1	3/32	1/16	3/2		7	73	C#5	5	265
15	13	389/8	0.0625		3/32	3/32	4/4	1	1	1/64	1/64	1		2	74	D5	5	266
15	13	779/16	0.0625		7/64	7/64	4/4	1	1	1/64	1/64	1		4	76	E5	5	267
