mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
5	5	12	1.0		0	0	3/4	1	1	1/4	1/4	1		5	71	B4	4	31
5	5	13	1.0		1/4	1/4	3/4	1	3	1/4	1/4	1		7	61	C#4	4	39
5	5	13	1.0		1/4	1/4	3/4	1	2	1/4	1/4	1		4	64	E4	4	37
5	5	13	1.0		1/4	1/4	3/4	1	1	1/4	1/4	1		3	69	A4	4	32
5	5	14	1.0		1/2	1/2	3/4	1	3	1/4	1/4	1		5	59	B3	3	40
5	5	14	0.25		1/2	1/2	3/4	1	1	1/16	1/16	1		1	67	G4	4	33
5	5	57/4	0.25		9/16	9/16	3/4	1	1	1/16	1/16	1		6	66	F#4	4	34
5	5	29/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		1	67	G4	4	35
6	6	15	2.0		0	0	3/4	1	3	1/2	1/2	1		3	57	A3	3	46
6	6	15	2.0		0	0	3/4	1	2	1/2	1/2	1		1	67	G4	4	44
6	6	15	1.5		0	0	3/4	1	1	3/8	1/4	3/2		7	73	C#5	5	41
6	6	33/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	42
6	6	17	1.0		1/2	1/2	3/4	1	3	1/4	1/4	1		10	58	A#3	3	47
6	6	17	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		6	66	F#4	4	45
6	6	17	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		4	76	E5	5	43
7	7	18	1.0		0	0	3/4	1	3	1/4	1/4	1		5	59	B3	3	56
7	7	18	1.0		0	0	3/4	1	2	1/4	1/4	1		6	66	F#4	4	54
7	7	18	0.5		0	0	3/4	1	1	1/8	1/8	1		4	76	E5	5	48
7	7	37/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	49
7	7	19	2.0		1/4	1/4	3/4	1	2	1/2	1/2	1		1	67	G4	4	55
7	7	19	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		4	76	E5	5	50
7	7	39/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	51
7	7	20	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		7	73	C#5	5	52
7	7	41/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	53
8	8		1.5	1	0	0	3/4	1	2	3/8	1/4	3/2		6	66	F#4	4	61
8	8		1.5	1	0	0	3/4	1	3	3/8	1/4	3/2		7	73	C#5	5	62
8	8		1.5	1	0	0	3/4	1	1	3/8	1/4	3/2		6	78	F#5	5	57
8	8		0.5	1	3/8	3/8	3/4	1	1	1/8	1/8	1		4	64	E4	4	58
8	8		0.5	1	1/2	1/2	3/4	1	1	1/8	1/8	1		2	62	D4	4	59
8	8		0.5	1	5/8	5/8	3/4	1	1	1/8	1/8	1		7	61	C#4	4	60
9	8	21	3.0	2	0	0	3/4	1	2	3/4	1/2	3/2		6	66	F#4	4	64
9	8	21	3.0	2	0	0	3/4	1	3	3/4	1/2	3/2		7	73	C#5	5	65
9	8	21	3.0	2	0	0	3/4	1	1	3/4	1/2	3/2		6	78	F#5	5	63
10	9	24	1.0		0	0	3/4	1	2	1/4	1/4	1		6	66	F#4	4	69
10	9	24	1.0		0	0	3/4	1	3	1/4	1/4	1		7	73	C#5	5	72
10	9	24	1.0		0	0	3/4	1	1	1/4	1/4	1		10	82	A#5	5	66
10	9	25	1.0		1/4	1/4	3/4	1	2	1/4	1/4	1		4	64	E4	4	70
10	9	25	1.0		1/4	1/4	3/4	1	3	1/4	1/4	1		7	73	C#5	5	73
10	9	25	1.0		1/4	1/4	3/4	1	1	1/4	1/4	1		10	82	A#5	5	67
10	9	26	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		6	66	F#4	4	71
10	9	26	1.0		1/2	1/2	3/4	1	3	1/4	1/4	1		7	73	C#5	5	74
10	9	26	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		10	82	A#5	5	68
11	10	27	0.5		0	0	3/4	1	2	1/8	1/8	1		2	62	D4	4	81
11	10	27	0.5		0	0	3/4	1	1	1/8	1/8	1		5	71	B4	4	75
11	10	55/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		6	78	F#5	5	76
11	10	28	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		5	83	B5	5	77
11	10	57/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		3	81	A5	5	78
11	10	29	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		8	80	G#5	5	79
11	10	59/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		6	78	F#5	5	80
12	11	30	1.0		0	0	3/4	1	4	1/4	1/4	1		2	62	D4	4	91
12	11	30	1.0		0	0	3/4	1	3	1/4	1/4	1		8	68	G#4	4	88
12	11	30	1.0		0	0	3/4	1	2	1/4	1/4	1		5	71	B4	4	85
12	11	30	1.0		0	0	3/4	1	1	1/4	1/4	1		4	76	E5	5	82
12	11	31	1.0		1/4	1/4	3/4	1	4	1/4	1/4	1		7	61	C#4	4	92
12	11	31	1.0		1/4	1/4	3/4	1	3	1/4	1/4	1		3	69	A4	4	89
12	11	31	1.0		1/4	1/4	3/4	1	2	1/4	1/4	1		7	73	C#5	5	86
12	11	31	1.0		1/4	1/4	3/4	1	1	1/4	1/4	1		6	78	F#5	5	83
12	11	32	1.0		1/2	1/2	3/4	1	4	1/4	1/4	1		5	59	B3	3	93
12	11	32	1.0		1/2	1/2	3/4	1	3	1/4	1/4	1		2	62	D4	4	90
12	11	32	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		4	76	E5	5	87
12	11	32	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		8	80	G#5	5	84
13	12	33	1.5		0	0	3/4	1	4	3/8	1/4	3/2		3	57	A3	3	100
13	12	33	1.5		0	0	3/4	1	3	3/8	1/4	3/2		4	64	E4	4	99
13	12	33	1.5		0	0	3/4	1	2	3/8	1/4	3/2		7	73	C#5	5	98
13	12	33	1.5		0	0	3/4	1	1	3/8	1/4	3/2		3	81	A5	5	94
13	12	69/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		1	79	G5	5	95
13	12	35	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		6	78	F#5	5	96
13	12	71/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	97
14	13	36	1.5		0	0	3/4	1	2	3/8	1/4	3/2		3	69	A4	4	107
14	13	36	0.5		0	0	3/4	1	1	1/8	1/8	1		9	75	D#5	5	101
14	13	73/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		0	84	C6	6	102
14	13	37	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		5	83	B5	5	103
14	13	75/2	0.5		3/8	3/8	3/4	1	2	1/8	1/8	1		1	67	G4	4	108
14	13	75/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	104
14	13	38	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		6	66	F#4	4	109
14	13	38	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		9	75	D#5	5	105
14	13	77/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		3	81	A5	5	106
15	14	39	1.0		0	0	3/4	1	2	1/4	1/4	1		4	64	E4	4	117
15	14	39	0.25		0	0	3/4	1	1	1/16	1/16	1		0	72	C5	5	110
15	14	157/4	0.25		1/16	1/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	111
15	14	79/2	0.25		1/8	1/8	3/4	1	1	1/16	1/16	1		0	72	C5	5	112
15	14	159/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		3	69	A4	4	113
15	14	40	1.0		1/4	1/4	3/4	1	2	1/4	1/4	1		9	63	D#4	4	118
15	14	40	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		5	71	B4	4	114
15	14	81/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		3	81	A5	5	115
15	14	41	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		4	64	E4	4	119
15	14	41	1.0		1/2	1/2	3/4	1	3	1/4	1/4	1		5	71	B4	4	120
15	14	41	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		1	79	G5	5	116
16	15	42	1.0		0	0	3/4	1	4	1/4	1/4	1		3	57	A3	3	132
16	15	42	1.0		0	0	3/4	1	3	1/4	1/4	1		3	69	A4	4	130
16	15	42	1.0		0	0	3/4	1	2	1/4	1/4	1		0	72	C5	5	127
16	15	42	0.5		0	0	3/4	1	1	1/8	1/8	1		1	79	G5	5	121
16	15	85/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		6	78	F#5	5	122
16	15	43	1.0		1/4	1/4	3/4	1	4	1/4	1/4	1		5	59	B3	3	133
16	15	43	1.0		1/4	1/4	3/4	1	3	1/4	1/4	1		1	67	G4	4	131
16	15	43	1.0		1/4	1/4	3/4	1	2	1/4	1/4	1		5	71	B4	4	128
16	15	43	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		6	78	F#5	5	123
16	15	87/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	124
16	15	44	1.0		1/2	1/2	3/4	1	4	1/4	1/4	1		5	59	B3	3	134
16	15	44	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		6	66	F#4	4	129
16	15	44	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		3	69	A4	4	129
16	15	44	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		4	76	E5	5	125
16	15	89/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		9	75	D#5	5	126
17	16	45	1.5		0	0	3/4	1	2	3/8	1/4	3/2		4	64	E4	4	139
17	16	45	1.5		0	0	3/4	1	1	3/8	1/4	3/2		4	76	E5	5	135
17	16	93/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		2	62	D4	4	136
17	16	47	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		7	61	C#4	4	137
17	16	95/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		5	59	B3	3	138
18	17	48	1.0		0	0	3/4	1	4	1/4	1/4	1		3	57	A3	3	148
18	17	48	1.0		0	0	3/4	1	3	1/4	1/4	1		1	67	G4	4	147
18	17	48	1.0		0	0	3/4	1	2	1/4	1/4	1		7	73	C#5	5	145
18	17	48	1.0		0	0	3/4	1	1	1/4	1/4	1		4	76	E5	5	140
18	17	49	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		2	74	D5	5	141
18	17	99/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		7	73	C#5	5	142
18	17	50	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		1	67	G4	4	146
18	17	50	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		5	71	B4	4	143
18	17	101/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		3	69	A4	4	144
19	18	51	1.0		0	0	3/4	1	2	1/4	1/4	1		6	66	F#4	4	152
19	18	51	1.5		0	0	3/4	1	1	3/8	1/4	3/2		2	74	D5	5	149
19	18	52	1.0		1/4	1/4	3/4	1	2	1/4	1/4	1		4	64	E4	4	153
19	18	105/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	150
19	18	53	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		2	62	D4	4	154
19	18	53	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		3	69	A4	4	154
19	18	53	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		6	78	F#5	5	151
20	19	54	1.0		0	0	3/4	1	4	1/4	1/4	1		1	55	G3	3	162
20	19	54	1.0		0	0	3/4	1	3	1/4	1/4	1		2	62	D4	4	161
20	19	54	1.0		0	0	3/4	1	2	1/4	1/4	1		5	71	B4	4	158
20	19	54	1.0		0	0	3/4	1	1	1/4	1/4	1		5	83	B5	5	155
20	19	55	1.0		1/4	1/4	3/4	1	4	1/4	1/4	1		4	64	E4	4	163
20	19	55	1.0		1/4	1/4	3/4	1	2	1/4	1/4	1		7	73	C#5	5	159
20	19	55	1.0		1/4	1/4	3/4	1	1	1/4	1/4	1		1	79	G5	5	156
20	19	56	1.0		1/2	1/2	3/4	1	4	1/4	1/4	1		2	62	D4	4	164
20	19	56	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		2	74	D5	5	160
20	19	56	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		6	78	F#5	5	157
21	20	57	2.0		0	0	3/4	1	3	1/2	1/2	1		3	69	A4	4	171
21	20	57	1.5		0	0	3/4	1	2	3/8	1/4	3/2		7	73	C#5	5	168
21	20	57	1.5		0	0	3/4	1	1	3/8	1/4	3/2		4	76	E5	5	165
21	20	117/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	166
21	20	117/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		6	78	F#5	5	166
21	20	59	0.5		1/2	1/2	3/4	1	2	1/8	1/8	1		4	76	E5	5	169
21	20	59	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		1	79	G5	5	167
21	20	119/2	0.5		5/8	5/8	3/4	1	2	1/8	1/8	1		7	73	C#5	5	170
22	21	60	1.0		0	0	3/4	1	2	1/4	1/4	1		7	61	C#4	4	179
22	21	60	1.0		0	0	3/4	1	2	1/4	1/4	1		4	64	E4	4	179
22	21	60	0.5		0	0	3/4	1	1	1/8	1/8	1		5	71	B4	4	172
22	21	121/2	0.25		1/8	1/8	3/4	1	1	1/16	1/16	1		10	70	A#4	4	173
22	21	243/4	0.25		3/16	3/16	3/4	1	1	1/16	1/16	1		1	79	G5	5	174
22	21	61	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		6	78	F#5	5	175
22	21	123/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	176
22	21	62	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		2	74	D5	5	177
22	21	125/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		7	73	C#5	5	178
23	22	63	2.0		0	0	3/4	1	2	1/2	1/2	1		5	59	B3	3	183
23	22	63	2.0		0	0	3/4	1	3	1/2	1/2	1		6	66	F#4	4	185
23	22	63	1.5		0	0	3/4	1	1	3/8	1/4	3/2		2	74	D5	5	180
23	22	129/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	181
23	22	65	1.0		1/2	1/2	3/4	1	4	1/4	1/4	1		3	57	A3	3	187
23	22	65	1.0		1/2	1/2	3/4	1	3	1/4	1/4	1		6	66	F#4	4	186
23	22	65	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		7	73	C#5	5	184
23	22	65	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		6	78	F#5	5	182
24	23	66	1.0		0	0	3/4	1	4	1/4	1/4	1		1	55	G3	3	196
24	23	66	1.0		0	0	3/4	1	3	1/4	1/4	1		1	67	G4	4	195
24	23	66	1.0		0	0	3/4	1	2	1/4	1/4	1		5	71	B4	4	193
24	23	66	1.0		0	0	3/4	1	1	1/4	1/4	1		6	78	F#5	5	188
24	23	67	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		4	76	E5	5	189
24	23	135/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	190
24	23	68	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		4	64	E4	4	194
24	23	68	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		7	73	C#5	5	191
24	23	137/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	192
25	24	69	1.5		0	0	3/4	1	2	3/8	1/4	3/2		6	66	F#4	4	201
25	24	69	1.5		0	0	3/4	1	1	3/8	1/4	3/2		10	70	A#4	4	197
25	24	141/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		1	67	G4	4	198
25	24	71	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		6	66	F#4	4	199
25	24	143/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		4	64	E4	4	200
26	25	72	1.0		0	0	3/4	1	3	1/4	1/4	1		2	62	D4	4	208
26	25	72	1.0		0	0	3/4	1	2	1/4	1/4	1		6	66	F#4	4	205
26	25	72	1.0		0	0	3/4	1	1	1/4	1/4	1		5	71	B4	4	202
26	25	73	1.0		1/4	1/4	3/4	1	3	1/4	1/4	1		7	61	C#4	4	209
26	25	73	1.0		1/4	1/4	3/4	1	2	1/4	1/4	1		10	70	A#4	4	206
26	25	73	1.0		1/4	1/4	3/4	1	1	1/4	1/4	1		7	73	C#5	5	203
26	25	74	1.0		1/2	1/2	3/4	1	3	1/4	1/4	1		5	59	B3	3	210
26	25	74	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		5	71	B4	4	207
26	25	74	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	D5	5	204
27	26	75	0.5		0	0	3/4	1	1	1/8	1/8	1		4	64	E4	4	211
27	26	75	0.5		0	0	3/4	1	2	1/8	1/8	1		2	74	D5	5	217
27	26	151/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		8	68	G#4	4	212
27	26	76	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		5	71	B4	4	213
27	26	153/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	214
27	26	77	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		8	80	G#5	5	215
27	26	155/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	216
28	27	78	1.0		0	0	3/4	1	2	1/4	1/4	1		4	64	E4	4	225
28	27	78	0.25		0	0	3/4	1	1	1/16	1/16	1		7	73	C#5	5	218
28	27	313/4	0.25		1/16	1/16	3/4	1	1	1/16	1/16	1		5	71	B4	4	219
28	27	157/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		7	73	C#5	5	220
28	27	79	1.0		1/4	1/4	3/4	1	2	1/4	1/4	1		2	62	D4	4	226
28	27	79	0.25		1/4	1/4	3/4	1	1	1/16	1/16	1		2	74	D5	5	221
28	27	317/4	0.25		5/16	5/16	3/4	1	1	1/16	1/16	1		7	73	C#5	5	222
28	27	159/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		2	74	D5	5	223
28	27	80	1.0		1/2	1/2	3/4	1	4	1/4	1/4	1		7	61	C#4	4	229
28	27	80	1.0		1/2	1/2	3/4	1	3	1/4	1/4	1		4	64	E4	4	228
28	27	80	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		5	71	B4	4	227
28	27	80	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		4	76	E5	5	224
29	28	81	1.0		0	0	3/4	1	2	1/4	1/4	1		6	66	F#4	4	236
29	28	81	0.5		0	0	3/4	1	1	1/8	1/8	1		10	70	A#4	4	230
29	28	81	1.0		0	0	3/4	1	3	1/4	1/4	1		4	76	E5	5	237
29	28	163/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	231
29	28	82	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		7	73	C#5	5	232
29	28	165/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	233
29	28	83	0.5		1/2	1/2	3/4	1	1	1/8	1/8	1		10	82	A#5	5	234
29	28	167/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	235
30	29	84	1.0		0	0	3/4	1	2	1/4	1/4	1		6	66	F#4	4	241
30	29	84	1.0		0	0	3/4	1	3	1/4	1/4	1		2	74	D5	5	244
30	29	84	1.0		0	0	3/4	1	1	1/4	1/4	1		5	83	B5	5	238
30	29	85	1.0		1/4	1/4	3/4	1	2	1/4	1/4	1		4	64	E4	4	242
30	29	85	1.0		1/4	1/4	3/4	1	3	1/4	1/4	1		7	73	C#5	5	245
30	29	85	1.0		1/4	1/4	3/4	1	1	1/4	1/4	1		3	81	A5	5	239
30	29	86	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		2	62	D4	4	243
30	29	86	1.0		1/2	1/2	3/4	1	3	1/4	1/4	1		5	71	B4	4	246
30	29	86	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		1	79	G5	5	240
31	30	87	0.5		0	0	3/4	1	2	1/8	1/8	1		7	61	C#4	4	252
31	30	87	0.5		0	0	3/4	1	3	1/8	1/8	1		4	64	E4	4	254
31	30	87	0.5		0	0	3/4	1	1	1/8	1/8	1		10	70	A#4	4	247
31	30	175/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		1	79	G5	5	248
31	30	88	0.5		1/4	1/4	3/4	1	1	1/8	1/8	1		6	78	F#5	5	249
31	30	177/2	0.5		3/8	3/8	3/4	1	1	1/8	1/8	1		4	76	E5	5	250
31	30	89	1.0		1/2	1/2	3/4	1	2	1/4	1/4	1		5	59	B3	3	253
31	30	89	1.0		1/2	1/2	3/4	1	3	1/4	1/4	1		6	66	F#4	4	255
31	30	89	1.0		1/2	1/2	3/4	1	1	1/4	1/4	1		2	74	D5	5	251
32	31	90	1.0		0	0	3/4	1	2	1/4	1/4	1		4	64	E4	4	259
32	31	181/2	0.5		1/8	1/8	3/4	1	1	1/8	1/8	1		7	73	C#5	5	256
32	31	91	2.0		1/4	1/4	3/4	1	2	1/2	1/2	1		6	66	F#4	4	260
32	31	91	1.5		1/4	1/4	3/4	1	1	3/8	1/4	3/2		7	73	C#5	5	257
32	31	185/2	0.5		5/8	5/8	3/4	1	1	1/8	1/8	1		5	71	B4	4	258
33	32	93	3.0		0	0	3/4	1	2	3/4	1/2	3/2		5	59	B3	3	262
33	32	93	3.0		0	0	3/4	1	2	3/4	1/2	3/2		6	66	F#4	4	262
33	32	93	3.0		0	0	3/4	1	1	3/4	1/2	3/2		5	71	B4	4	261
